0 -0.061206384947720328393 0.001292568911746522047
0 -0.045990566865648632722 0.000641721270276133008
0 -0.006572643763631915055 0.001149029381814731937
0 -0.001318090637512221025 0.001559327060874096020
0 0.001439683576793451955 0.000772737038905797974
0 0.025225785876374702543 0.002243191928372498950
0 0.012932723595241510731 0.001656844186969007966
0 0.008606844483558842920 0.001234834182593158016
0 0.000573316806891310967 0.000997631112657114015
0 -0.003575718798177617182 0.001005536779768292921
0 0.000684952086331550047 0.001221210459086950013
0 0.006088180152590940211 0.001631947934183153055
0 0.020883868428536497830 0.002206809978305687009
0 0.024619037365170272358 0.001954599371953370020
0 0.024303518669985663819 0.001369236438283362098
0 0.032023026753009740941 0.000930819110896650959
0 0.045101281705774133590 0.000699750981408307987
0 0.042675594877843774089 0.000694531150175270950
0 0.033637706509197562443 0.000943290148207586994
0 0.029781009881245885940 0.001337573809822929088
0 0.026085345910039241246 0.001918689427862314053
0 0.031807615850242089428 0.001965379990712170025
0 0.035766472111164099301 0.001360547810845080027
0 0.048386603752810362911 0.000941578194147711027
0 0.051375595336574111927 0.000691985274360435950
0 0.042984766702429226537 0.000674353164059604050
0 0.033796137001640393083 0.000930291278887189032
0 0.031856248050146064588 0.001347501388871658046
0 0.029795115672399206247 0.001919354665177391969
0 0.024385527168293400641 0.002232268427705590055
0 0.027345970088699610850 0.001649024168937629964
0 0.014475391309611057925 0.001225344951519569906
1 -0.090742959054295330157 0.002818797328665528009
1 -0.057192440618976485289 0.001414620563399296947
1 0.004818095213080767977 0.002511224078139250113
1 -0.000595835989593646032 0.003411870318287255066
1 0.000130055612767509003 0.001697557516362112068
2 -0.090467396449870826625 0.002787401930230096192
2 -0.055046102601971153012 0.001415578686615998017
2 -0.001212498370020510981 0.002482620535876205008
2 -0.009644689130069676944 0.003391848881411867796
2 -0.000899778085799328962 0.001698350652415498091
3 -0.090742959054295330157 0.002818797328665528009
3 -0.057192440618976485289 0.001414620563399296947
3 0.004818095213080767977 0.002511224078139250113
3 -0.000595835989593646032 0.003411870318287255066
3 0.000130055612767509003 0.001697557516362112068
4 -0.090467396449870826625 0.002787401930230096192
4 -0.055046102601971153012 0.001415578686615998017
4 -0.001212498370020510981 0.002482620535876205008
4 -0.009644689130069676944 0.003391848881411867796
4 -0.000899778085799328962 0.001698350652415498091
