1 4161.101417 3309.220234 2522.662570 0.606249 3.714461
2 4374.901713 3211.474324 2970.891729 0.679076 -7.981210
3 4161.101417 3309.220234 2522.662570 0.606249 3.714461
4 4374.901713 3211.474324 2970.891729 0.679076 -7.981210
