678.320000 2511.910000 -10.334300 0.000880 14.400700 31.000000 -0.116040 0.609353 0.850853 14.340200 -0.060558 1.110155 4972.319000 6891.912000 14.284700
266.267000 2273.680000 -8.439700 0.002027 16.218900 31.000000 -0.042271 0.558856 0.821442 16.224100 0.005138 1.136530 4560.266000 6653.684000 16.176600
629.149000 306.157000 -8.974660 0.002705 15.666700 31.000000 -0.022721 0.603327 0.578538 15.678300 0.011619 1.113976 4923.148000 4686.157000 15.643900
928.844000 2910.920000 -7.201790 0.007036 17.439700 31.000000 -0.022375 0.640054 0.900114 17.480900 0.041218 1.108711 5222.843000 7290.920000 17.417300
1995.530000 2040.830000 -6.869880 0.010028 17.790400 31.000000 -0.041319 0.770776 0.792695 17.820200 0.029741 1.110155 6289.530000 6420.826000 17.749100
930.372000 2848.110000 -7.222800 0.011294 17.439700 31.000000 -0.043913 0.640242 0.892360 17.458700 0.018969 1.113976 5224.371000 7228.115000 17.395800
173.786000 2908.250000 -6.985570 0.004937 17.647700 31.000000 -0.016972 0.547523 0.899784 17.684200 0.036415 1.136530 4467.786000 7288.252000 17.630800
629.584000 376.924000 -8.981480 0.001769 15.666700 31.000000 -0.028705 0.603380 0.587275 15.672800 0.006173 1.105563 4923.583000 4756.924000 15.638000
1296.500000 2220.080000 -10.889100 0.000608 13.854000 31.000000 -0.123574 0.685110 0.814824 13.791800 -0.062178 1.105563 5590.496000 6600.078000 13.730400
680.365000 952.215000 -5.514570 0.013897 19.093700 31.000000 0.010750 0.609604 0.658298 19.144600 0.050957 1.110265 4974.365000 5332.215000 19.104400
422.958000 2860.540000 -8.489240 0.002428 16.213000 31.000000 -0.082527 0.578059 0.893894 16.186500 -0.026514 1.103034 4716.958000 7240.542000 16.130500
1166.400000 2868.420000 -7.292950 0.010094 17.357700 31.000000 -0.032002 0.669166 0.894866 17.392300 0.034618 1.113976 5460.395000 7248.416000 17.325600
49.941800 3406.320000 -8.157260 0.003569 16.538400 31.000000 -0.076674 0.532346 0.961274 16.519700 -0.018730 1.110155 4343.942000 7786.322000 16.461700
1260.880000 1066.470000 -9.215660 0.001755 15.492300 31.000000 -0.089002 0.680746 0.672403 15.453000 -0.039279 1.110155 5554.884000 5446.467000 15.403300
846.793000 140.804000 -9.334880 0.001764 15.356000 31.000000 -0.071342 0.629999 0.558124 15.320900 -0.035143 1.104583 5140.792000 4520.804000 15.284700
1110.710000 2045.750000 -9.458100 0.001488 15.270100 31.000000 -0.109177 0.662342 0.793302 15.217600 -0.052443 1.110155 5404.707000 6425.748000 15.160900
808.716000 734.458000 -6.985150 0.009772 17.632400 31.000000 -0.003166 0.625333 0.631415 17.669400 0.037035 1.156257 5102.716000 5114.458000 17.629200
165.642000 2896.120000 -7.011480 0.013441 17.647700 31.000000 -0.040617 0.546525 0.898287 17.660300 0.012526 1.113976 4459.642000 7276.123000 17.607100
1476.740000 2327.280000 -6.419990 0.009718 18.252200 31.000000 -0.053480 0.707198 0.828059 18.264100 0.011906 1.112662 5770.734000 6707.280000 18.198700
726.544000 3690.900000 -7.194370 0.006105 17.504100 31.000000 -0.078720 0.615263 0.996408 17.495700 -0.008326 1.103034 5020.544000 8070.901000 17.425300
1590.220000 2550.410000 -6.836910 0.010595 17.850800 31.000000 -0.069021 0.721106 0.855606 17.851500 0.000645 1.112967 5884.223000 6930.408000 17.781800
627.925000 200.271000 -7.098170 0.007855 17.572100 31.000000 -0.051289 0.603177 0.565466 17.554400 -0.017744 1.110155 4921.925000 4580.271000 17.520800
