1579.050000 823.095000 -6.894480 0.005017 17.740600 4.000000 -0.018515 -0.067518 -0.958013 17.771500 0.030901 1.134210 -550.951000 -7759.905000 17.722100
1408.850000 3089.020000 -8.230360 0.004106 16.370800 4.000000 0.016697 -0.088376 -0.678269 16.411900 0.041159 1.121582 -721.148000 -5493.977000 16.387500
188.844000 3203.250000 -7.241780 0.004030 17.369700 4.000000 0.004868 -0.237887 -0.664167 17.401500 0.031839 1.136530 -1941.155000 -5379.749000 17.374600
1598.230000 590.799000 -8.288940 0.002644 16.404800 4.000000 -0.074552 -0.065167 -0.986691 16.382700 -0.022093 1.108539 -531.765000 -7992.201000 16.330200
1161.100000 982.277000 -6.211040 0.019919 18.368200 4.000000 0.040257 -0.118738 -0.938361 18.456400 0.088156 1.104583 -968.905000 -7600.723000 18.408500
1404.600000 2861.440000 -9.887620 0.000925 14.802900 4.000000 -0.074370 -0.088897 -0.706365 14.755100 -0.047766 1.138496 -725.401000 -5721.556000 14.728500
1250.740000 1078.730000 -7.409450 0.004526 17.201800 4.000000 0.007517 -0.107752 -0.926453 17.255800 0.054047 1.112662 -879.259000 -7504.270000 17.209300
628.170000 1123.970000 -8.096440 0.002983 16.580100 4.000000 -0.057373 -0.184048 -0.920867 16.570200 -0.009888 1.108539 -1501.831000 -7459.025000 16.522700
1409.660000 1531.600000 -7.387620 0.005854 17.228000 4.000000 0.003479 -0.088277 -0.870543 17.272300 0.044283 1.108711 -720.341000 -7051.400000 17.231500
360.290000 348.488000 -7.623710 0.003325 17.040000 4.000000 -0.044701 -0.216876 -1.016610 17.053900 0.013895 1.110265 -1769.710000 -8234.512000 16.995300
1924.260000 1073.920000 -7.861130 0.003385 16.777000 4.000000 -0.019383 -0.025214 -0.927047 16.803700 0.026756 1.112662 -205.744000 -7509.084000 16.757600
1161.920000 2521.280000 -9.132900 0.002006 15.521000 4.000000 -0.034334 -0.118637 -0.748360 15.517000 -0.003997 1.104583 -968.080000 -6061.718000 15.486600
1615.200000 545.544000 -8.283740 0.002235 16.404800 4.000000 -0.072151 -0.063088 -0.992279 16.385700 -0.019095 1.136530 -514.801000 -8037.456000 16.332600
1933.790000 2977.340000 -7.456110 0.004985 17.149000 4.000000 -0.025106 -0.024045 -0.692057 17.149100 0.000124 1.499924 -196.208000 -5605.664000 17.123900
1567.550000 883.403000 -6.904860 0.006691 17.740600 4.000000 -0.026739 -0.068928 -0.950568 17.762500 0.021906 1.112662 -562.448000 -7699.597000 17.713900
1974.560000 3981.970000 -8.644270 0.002085 16.029300 4.000000 -0.054829 -0.019049 -0.568029 15.991100 -0.038206 1.112662 -155.443000 -4601.034000 15.974500
702.714000 1953.590000 -10.797300 0.000677 13.908400 4.000000 -0.086688 -0.174912 -0.818446 13.859200 -0.049184 1.110155 -1427.285000 -6629.412000 13.821700
