A = -0.090742959054295330 +- 0.002818797328665528
B = -0.057192440618976485 +- 0.001414620563399297
C = 0.004818095213080768 +- 0.002511224078139250
D = -0.000595835989593646 +- 0.003411870318287255
E = 0.000130055612767509 +- 0.001697557516362112
F1 = 0.024608966634562014 +- 0.004850928677078635
F2 = 0.013820715060281954 +- 0.003528468743484049
F3 = 0.006646759067481250 +- 0.002734528496459447
F4 = 0.001771493228518869 +- 0.002265211024749943
F5 = -0.005430911879199476 +- 0.002405095949488133
F6 = 0.004858332682456556 +- 0.002805916723969555
F7 = 0.020111178111636468 +- 0.003598719050329998
F8 = 0.040212410161721501 +- 0.004913610504088724
F9 = 0.034793232981163602 +- 0.004242004462030241
F10 = 0.028612417804882644 +- 0.002974976693367179
F11 = 0.026836381677182025 +- 0.002111348315579833
F12 = 0.046596794040751698 +- 0.001731471385829690
F13 = 0.042027612861401747 +- 0.001479588722137395
F14 = 0.040381129089930023 +- 0.001969412595630806
F15 = 0.018297942640550686 +- 0.002920921764429697
F16 = 0.026381304930472499 +- 0.004202760653260286
F17 = 0.034874503084768568 +- 0.004575810731093814
F18 = 0.033568506565896238 +- 0.003080471132484506
F19 = 0.033089234713671423 +- 0.002000458444493226
F20 = 0.063018671817350352 +- 0.001406713891174552
F21 = 0.048418219273064340 +- 0.001515330353308889
F22 = 0.031883764418531871 +- 0.002158818953413273
F23 = 0.040217987905369228 +- 0.002912213004905317
F24 = 0.033695259766032604 +- 0.004187802154101381
F25 = 0.020334023946392540 +- 0.004937100953383838
F26 = 0.013822034991676630 +- 0.003503100287761045
F27 = -0.006427894817344372 +- 0.002730850018333830
F28 = -0.009960993709044210 +- 0.002138806638595507
F29 = -0.005899257451174852 +- 0.002106344887429338
F30 = -0.000858957245122005 +- 0.002706052396677732
F31 = 0.016077182125699117 +- 0.003536318903186264
F32 = 0.032255327056080425 +- 0.004722713573243381
